ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1952,19.3,18.0,3.4,17.5,54.3,87.8,104.5,101.9,30.1,67.3,82.6,19.2
El Encanto,2401510,1064300,1020600,Tausa,R. Ubaté,1962,69.0,70.0,79.5,5.0,128.0,97.0,59.0,48.0,23.0,97.0,178.0,46.5
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2014,11.2,45.1,114.0,67.5,51.7,41.7,42.8,60.9,28.9,84.9,138.6,58.2
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1980,12.6,30.8,20.6,89.4,115.7,181.1,105.1,102.2,76.8,75.9,27.0,19.1
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,1970,27.3,55.2,14.6,44.0,86.2,39.3,38.6,30.1,81.5,155.1,109.0,31.4
La Fortuna,2120632,1076000,1054400,Villapinzón,R. Bogotá,2015,21.6,30.6,33.3,41.8,30.1,101.5,65.1,39.5,18.6,20.2,67.2,15.0
Tominé Guatavita 2,3506029,1031460,1031172,Guatavita,Emb- Tominé,1958,36.7,33.0,32.3,28.6,56.2,33.4,46.4,46.6,12.0,31.0,78.0,39.0
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alto Saboya,2401520,1123700,1029290,Saboyá,R. Suárez,1976,39.0,94.0,244.5,229.0,132.0,66.2,3.0,19.0,95.0,208.5,227.5,84.0
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,2003,0.0,12.0,47.8,138.8,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2017,70.2,85.0,219.8,139.1,174.7,197.8,25.7,173.8,61.6,134.4,155.1,35.3
Edificio CAR,2120058,1000000,1000000,Santafe de Bogotá,Bogotá,1982,38.9,36.1,160.4,241.3,78.6,16.8,10.7,16.9,20.8,92.6,131.5,69.3
La Unión,2120055,1030640,980540,Subachoque,R. Subachoque,1979,60.0,20.0,68.0,203.0,93.0,198.5,77.5,94.0,146.5,256.0,82.0,151.0
Alto La Puerta,3509008,1097650,1122530,Aquitania,Lag. Tota,1991,0.0,12.0,86.0,145.0,159.6,123.6,180.0,133.0,143.0,47.0,100.0,0.0
El Zarzal,2401051,1095650,1046980,Guachetá,Lag. Fúquene,2013,25.8,102.6,57.6,88.9,94.8,29.0,14.9,60.1,47.2,140.3,268.4,88.7
Los Tiestos,2306039,1084049,963347,La Palma,Rionegro,2014,200.9,130.5,332.7,74.7,229.5,199.5,30.6,102.3,172.3,385.0,186.7,78.6
La Unión,2120055,1030640,980540,Subachoque,R. Subachoque,1978,34.5,41.0,136.0,232.5,96.5,0.0,55.0,41.0,104.0,213.5,132.0,74.0
Las Margaritas,2120071,1026200,980750,Subachoque,R. Subachoque,1989,26.0,88.0,70.0,62.0,157.0,45.0,15.0,50.0,108.0,85.2,70.0,34.0
Las Villetas,3509508,1112430,1129290,Aquitania,Lag. Tota,1994,25.9,33.2,97.5,72.2,59.8,89.9,106.5,77.9,106.3,119.1,86.4,18.9
Guarani El Peñón,2120060,980870,976070,Sibaté,Emb. Muña,1997,182.5,12.3,121.2,67.7,63.2,134.7,50.0,25.0,32.7,69.6,76.7,16.1
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,1978,1.3,28.5,36.2,143.2,50.9,50.8,49.1,40.7,49.4,106.5,55.8,30.7
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,1993,110.6,38.3,55.8,104.6,145.2,48.3,74.5,30.0,49.7,53.0,112.7,3.0
El Zarzal,2401051,1095650,1046980,Guachetá,Lag. Fúquene,1996,106.6,99.9,142.9,135.3,91.1,50.6,37.7,13.3,4.8,4.3,57.4,90.2
Montecillos,2120195,1035750,1029000,Guatavita,R. Aves,2016,1.5,2.8,18.9,65.7,61.3,12.2,40.7,30.2,15.6,21.1,74.9,38.0
Guanquica No. 1,2120033,1065130,1015270,Tausa,Emb. Neusa,1960,27.8,25.0,89.9,73.0,46.8,43.4,59.5,48.4,28.1,133.2,20.8,92.8
Edificio CAR,2120058,1000000,1000000,Santafe de Bogotá,Bogotá,1988,73.3,54.6,28.9,23.6,20.1,65.5,45.4,67.8,62.7,126.6,71.2,102.5
Sutamarchán,2401029,1113200,1050440,Sutamarchán,R. Sutamarchán,1998,0.0,1.0,172.5,53.5,141.0,11.0,21.5,118.0,18.0,120.5,70.5,57.0
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,2008,44.4,46.7,164.7,104.9,0.0,92.9,115.2,180.4,100.5,163.1,205.3,51.6
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,1971,150.4,59.4,134.4,129.3,146.7,58.2,14.2,67.2,78.7,223.4,142.1,93.4
Guerrero,2120214,1057250,1003780,Zipaquirá,R. Frío,2015,25.7,41.2,69.0,80.2,32.7,140.4,126.5,61.9,25.6,49.2,75.1,13.1
Juan Pablo II,2401069,1107160,1132748,Chiquinquirá,Lag. Tota,2009,0.0,0.0,0.0,105.7,83.1,84.9,48.4,57.8,57.5,127.5,72.3,0.0
Tisquesusa,2120631,1021250,977080,Facatativá,R. Subachoque,1992,23.3,19.7,8.3,34.9,43.9,29.8,38.1,19.8,48.6,12.8,60.1,46.4
San Jorge,2120172,990160,987380,Soacha,R. Soacha,1995,0.0,9.6,63.6,54.0,83.6,43.7,30.4,59.0,18.8,29.0,51.8,62.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1989,0.0,0.0,0.0,8.3,245.6,49.7,77.3,47.0,230.6,191.1,20.4,13.8
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1990,58.8,90.7,122.4,97.7,93.6,71.5,53.9,13.9,50.3,109.3,81.1,46.3
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1991,52.1,108.5,125.3,79.1,72.9,48.9,42.1,24.3,73.0,77.1,179.5,177.5
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1992,60.7,52.4,46.4,94.2,79.5,42.7,43.7,27.8,47.9,76.8,103.6,90.5
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1993,38.3,90.3,86.2,147.7,109.4,7.2,13.7,53.7,127.6,127.7,235.3,72.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1994,132.0,50.3,62.7,146.8,141.9,26.1,40.3,58.6,67.5,294.2,126.8,14.3
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1995,18.0,171.6,113.6,68.9,119.7,58.1,101.8,78.7,185.2,200.7,83.6,52.4
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1996,176.8,52.4,101.4,84.4,130.0,81.8,36.0,95.7,80.1,150.1,106.1,71.8
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1997,79.9,13.4,97.6,223.1,40.6,36.1,8.0,5.0,39.5,12.8,91.1,29.5
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1998,52.6,15.4,234.1,257.5,205.9,49.0,108.1,43.1,119.5,121.2,59.7,115.7
Argentina,2120179,1017600,951300,Quipile,R. Apulo,1999,34.7,239.8,178.7,170.6,115.8,132.5,28.6,184.1,151.9,192.8,123.5,87.4
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2000,68.6,69.3,122.5,40.7,88.6,65.7,67.2,46.1,207.5,73.5,97.8,52.5
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2001,28.8,71.6,71.9,28.0,134.9,16.3,33.0,4.4,108.4,29.9,21.9,33.9
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2002,6.6,42.6,0.0,29.1,83.3,8.4,14.9,5.4,0.4,20.2,1.0,19.7
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2003,20.0,15.8,3.8,17.0,18.2,0.0,32.0,92.0,116.0,173.6,113.0,68.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2004,3.0,126.3,74.0,168.5,155.0,29.0,70.0,23.0,124.0,131.0,102.0,61.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2005,53.0,119.0,70.0,121.0,206.0,39.0,61.0,41.0,71.0,157.0,91.0,131.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2006,25.0,27.0,134.0,160.0,107.0,116.0,32.0,73.0,76.0,125.0,192.3,53.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2007,16.0,9.0,174.0,232.0,161.0,51.0,27.0,107.0,54.0,183.4,121.0,101.6
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2008,114.5,129.2,121.0,0.0,0.0,163.0,61.0,236.5,55.0,181.7,208.3,64.5
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2009,70.0,82.4,131.6,54.1,35.6,43.9,35.2,68.7,38.6,96.6,85.3,7.7
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2010,18.0,36.8,124.6,229.3,172.7,95.3,78.9,80.5,83.6,154.3,169.0,115.4
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2011,26.4,131.5,119.7,222.2,137.7,141.2,60.9,90.7,66.7,203.2,190.0,149.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2012,115.9,38.0,209.1,135.1,104.0,29.0,37.6,72.0,16.3,175.8,138.9,36.0
Argentina,2120179,1017600,951300,Quipile,R. Apulo,2013,38.2,194.5,86.4,279.1,150.5,125.2,64.7,19.1,45.6,73.9,99.2,78.0
Las Margaritas,2120071,1026200,980750,Subachoque,R. Subachoque,1999,45.0,180.5,90.0,105.0,105.0,220.0,55.0,107.0,175.0,145.0,160.0,45.0
Tisquesusa,2120631,1021250,977080,Facatativá,R. Subachoque,1993,43.6,27.2,100.3,86.2,118.0,33.5,19.5,25.6,55.3,46.0,135.2,41.0
Guarani El Peñón,2120060,980870,976070,Sibaté,Emb. Muña,1981,10.0,29.0,21.0,206.0,182.0,70.0,27.0,41.0,35.0,107.0,85.0,66.0
Sutatausa,2401521,1071880,1025020,Sutatausa,R. Suta,1998,0.0,38.1,113.4,64.4,135.0,18.1,59.4,70.6,19.3,43.8,12.5,25.9
Doña Juana,2120630,992300,993700,Santafe de Bogotá,R. Tunjuelo,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,139.8,112.4,34.0
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,2009,211.5,189.4,298.9,118.8,135.4,96.2,31.8,65.7,79.3,213.7,197.6,113.8
Sta Isabel,2120176,1044050,1001070,Tabio,R. Frío,1970,0.0,24.0,60.0,47.0,0.0,36.0,49.0,12.0,48.0,113.0,39.0,0.0
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,1993,32.7,45.9,94.6,105.9,196.2,21.7,42.5,18.9,41.2,52.8,148.0,36.3
El Hato,2401035,1076620,1019050,Carmen de Carupa,R. El Hato,1965,10.0,17.0,23.0,241.2,113.2,11.0,52.0,34.0,17.0,146.0,264.0,28.0
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,2015,21.6,77.8,86.9,93.9,102.3,255.8,170.3,104.7,81.4,44.2,83.5,37.3
Sta Teresa,2120103,1017300,1017200,La Calera,R. Teusacá,2018,38.9,32.5,111.4,173.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Lumbre,2120525,1003730,987701,Santafe de Bogotá,R. Tunjuelo,1944,11.0,12.0,44.0,48.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sta Ana,2120073,1054740,1021760,Nemocón,R. Checua,1972,63.3,15.9,55.0,174.0,76.3,73.9,42.9,29.1,17.5,35.3,31.8,9.8
El Hato No. 1,2401052,1077060,1017125,Carmen de Carupa,R. El Hato,1979,25.0,28.0,130.0,177.0,159.0,57.0,21.0,121.0,13.0,188.0,126.0,93.0
La Victoria,2120640,985690,941710,Tocaima,R. Bogotá,1996,92.8,122.5,93.3,159.4,104.6,67.1,66.3,22.3,67.8,114.7,105.2,68.5
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,1996,39.7,92.9,179.3,119.1,85.5,37.8,52.0,40.4,36.1,112.0,53.2,49.0
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2002,1.8,35.9,42.6,103.4,95.6,73.2,57.0,68.2,45.0,53.2,37.5,16.7
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1985,91.0,0.0,67.0,75.0,165.0,45.0,67.0,62.0,120.0,241.0,127.0,53.0
Tominé Guatavita 2,3506029,1031460,1031172,Guatavita,Emb- Tominé,1962,44.0,47.0,61.0,62.0,85.6,81.0,50.5,51.0,30.5,143.5,93.5,23.0
Campobello,2120173,1018200,974300,Madrid,R. Bojacá,2014,16.6,28.0,50.9,66.5,88.4,53.0,22.7,37.9,50.2,110.2,67.6,54.9
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1975,2.0,124.4,71.0,80.2,78.7,46.3,47.1,67.8,55.3,88.8,93.8,131.4
Tisquesusa,2120631,1021250,977080,Facatativá,R. Subachoque,1985,0.0,0.0,0.0,6.9,81.2,39.4,37.3,100.4,80.1,117.6,61.9,16.3
La Victoria,2120640,985690,941710,Tocaima,R. Bogotá,2010,0.0,21.7,33.3,324.6,147.3,45.7,53.2,51.7,39.1,59.5,150.8,90.6
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,1994,55.3,70.3,180.6,188.4,88.0,54.6,37.4,32.4,79.3,133.4,255.2,22.6
El Consuelo,2120096,1043500,1032500,Sesquile,Emb. Tominé,2014,3.1,44.2,117.2,76.7,85.5,139.9,128.1,76.4,73.8,74.0,79.6,51.9
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,1997,215.6,58.0,49.5,50.4,61.8,67.1,44.4,27.5,38.6,74.2,50.0,21.0
La Esperanza,2120647,1012750,961000,La Mesa,R. Apulo,2016,47.0,131.5,295.6,108.3,110.4,31.4,97.1,32.1,100.7,0.0,140.9,116.0
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,1987,19.4,35.3,53.5,54.2,85.5,25.4,67.7,41.4,74.1,121.4,56.1,16.9
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1966,3.2,32.0,98.8,41.0,139.7,72.2,58.4,102.9,74.8,102.9,193.9,92.3
Salucio,2120027,1057200,1039700,Chocontá,R. Bogotá,1994,32.9,14.6,46.8,63.4,108.5,65.2,24.3,116.3,85.6,122.1,78.6,15.4
La Primavera,2120557,1029900,985090,Subachoque,R. Subachoque,2015,47.2,34.1,47.6,100.4,25.3,50.6,42.2,37.3,17.2,19.6,69.0,1.8
Sta Rosa,3502019,960000,987700,Santafe de Bogotá,R. Blanco,1962,143.0,161.5,231.0,171.5,283.2,269.5,208.6,173.0,168.0,148.0,176.5,93.5
Almaviva,2120113,1029965,1005600,Chía,R. Bogotá,1982,64.0,21.0,65.0,93.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,1995,29.8,38.8,13.5,38.9,75.0,151.2,80.5,86.2,66.8,34.5,27.5,66.7
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1964,0.0,4.3,1.2,85.0,153.5,112.3,102.7,55.6,56.3,60.7,32.4,40.9
Zipaquirá,2120074,1047850,1007620,Zipaquirá,R. Negro,2017,31.7,42.0,171.0,61.0,97.4,86.8,47.1,77.3,29.7,73.3,91.5,106.1
Tisquesusa,2120631,1021250,977080,Facatativá,R. Subachoque,1999,49.7,177.8,45.8,66.8,0.0,80.5,31.2,39.0,111.6,102.3,94.0,50.8
Los Pinos,2401116,1000000,1000000,Suesca,Lag. Suesca,2014,26.0,37.0,81.0,41.0,49.0,90.0,80.0,38.0,42.0,63.0,56.2,8.8
Los Lagos,2120635,990700,963500,Viotá,R. Calandaima,2000,76.4,58.0,200.0,90.1,178.0,98.0,83.0,0.0,0.0,0.0,0.0,0.0
Juan Pablo II,2401069,1107160,1132748,Chiquinquirá,Lag. Tota,2010,5.5,86.6,128.8,214.1,132.6,42.8,208.3,52.1,156.9,162.9,176.0,85.3
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,1995,19.0,46.3,75.8,106.9,92.6,48.0,64.1,171.4,63.6,93.6,57.2,56.0
Alco,2120159,1041700,1008000,Cajicá,R. Bogotá,1981,0.0,0.0,0.0,0.0,0.0,43.6,37.2,83.7,64.3,79.7,144.1,61.2
Potrerito,3509505,1097510,1125520,Aquitania,Lag. Tota,1980,12.0,23.0,9.0,93.0,104.0,168.0,176.0,178.0,82.0,141.0,36.0,22.0
Montecillos,2120195,1035750,1029000,Guatavita,R. Aves,2015,20.3,37.1,17.0,0.0,11.8,106.8,90.8,33.5,21.8,7.0,21.1,0.8
Isla del Santuario,2401110,1096400,1038000,Fúquene,Lag. Fúquene,2013,20.5,110.0,35.1,138.9,116.8,20.2,16.1,49.8,31.0,161.1,181.5,86.0
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2011,58.1,110.1,174.7,312.7,173.5,42.1,106.3,56.5,46.5,165.1,180.3,11.1
Guarani El Peñón,2120060,980870,976070,Sibaté,Emb. Muña,1994,65.2,69.2,68.4,128.1,163.4,31.8,57.3,80.8,99.0,211.0,182.6,7.5
Sta Isabel,2120787,1043930,1001520,Tabio,R. Frío,1979,13.0,11.0,80.0,128.0,150.0,154.0,57.0,141.0,49.0,321.0,246.0,20.0
Esclusa Tolón,2401518,1113740,1031620,Chiquinquirá,R. Suárez,2009,73.4,95.0,160.2,116.2,0.0,0.0,35.0,70.6,63.2,122.8,79.8,46.0
El Puente,2401038,1084730,1045230,Guachetá,R. Lenguazaque,2017,86.5,32.8,166.5,81.5,78.7,88.2,44.2,17.8,14.1,65.4,133.5,77.9
Madrid,2120139,1016000,975188,Madrid,R. Bojacá,1974,46.5,25.0,86.0,72.0,31.5,22.0,18.0,32.0,59.0,69.0,95.0,14.0
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2018,43.1,96.8,139.9,250.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Jorge,2120172,990160,987380,Soacha,R. Soacha,1978,3.3,19.0,53.0,126.0,77.0,72.1,33.8,22.2,50.3,73.6,33.6,20.1
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,1995,48.0,74.5,121.4,136.4,41.3,113.6,65.6,105.0,32.2,59.5,162.6,112.5
La Virginia,2120046,1037985,1001130,Tabio,R. Frío,1953,67.3,17.7,122.7,131.9,115.9,77.3,29.4,41.9,198.8,153.5,170.4,14.7
El Triangulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,1983,9.5,52.1,67.2,118.1,60.9,40.3,99.4,57.1,39.9,68.4,43.5,42.0
El Hato No. 5,2401056,1068490,1013862,Carmen de Carupa,R. El Hato,1978,0.0,51.0,199.0,129.0,181.0,145.0,78.0,68.0,101.0,172.0,86.0,50.0
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,1966,33.0,47.0,167.5,91.5,66.0,200.0,313.5,267.5,196.5,69.5,282.1,212.5
Univ. Fusagasugá,2119514,967023,982265,Fusagasugá,R. Subia,2016,40.6,96.6,74.6,161.1,178.8,30.8,39.5,41.8,108.6,119.6,181.1,114.7
Tapias,2401028,1077715,1040005,Lenguazaque,R. Lenguazaque,1976,22.6,32.0,127.4,114.2,87.3,68.0,20.1,20.0,56.8,111.4,98.5,42.0
Ventalarga,2120026,1053180,1002950,Zipaquirá,R. Frío,1954,47.0,38.0,60.0,152.0,104.0,135.0,101.0,78.0,23.0,178.0,190.0,94.0
San Miguel de Sema,2401531,1102290,1040620,San Miguel de Sema,Lag. Fúquene,1962,77.0,76.5,135.0,144.5,138.0,109.5,19.0,68.5,34.0,210.0,245.0,75.5
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,1969,50.6,16.3,1.4,191.8,71.8,38.3,36.7,27.0,25.0,136.4,64.9,10.4
Almaviva,2120113,1029965,1005600,Chía,R. Bogotá,1995,12.5,10.8,75.4,112.6,48.3,62.2,15.4,22.1,7.9,47.8,0.0,0.0
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1962,102.9,70.4,93.2,90.2,116.6,108.7,41.5,58.9,37.0,118.5,78.3,85.0
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,1989,19.7,33.2,124.7,38.3,78.1,49.9,79.6,22.0,57.0,17.0,75.0,40.0
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1971,60.5,101.5,123.5,169.0,171.5,58.7,46.4,71.2,76.0,111.6,78.7,73.0
Tocancipá,2120104,1040820,1017940,Tocancipá,R. Bogotá,1980,30.5,98.5,30.0,117.0,64.0,148.5,28.5,55.5,37.0,111.5,29.0,92.5
Represa Sisga,2120539,1054000,1038500,Chocontá,Emb. Sisga,1969,62.0,18.5,4.0,177.6,83.7,72.0,121.5,63.5,43.6,165.4,84.2,19.0
Pajas Blancas,2119022,973320,944710,Nilo,R. Paguey,2017,93.9,81.0,345.5,146.3,273.2,155.1,7.8,24.1,77.9,177.1,421.4,197.3
La Virginia,2120046,1037985,1001130,Tabio,R. Frío,1957,27.7,20.7,96.1,102.7,163.7,76.6,32.5,40.2,61.8,105.5,35.8,44.2
Sutatausa,2401521,1071880,1025020,Sutatausa,R. Suta,1975,1.0,57.5,53.5,54.5,93.5,40.0,39.0,50.5,53.5,175.5,73.0,121.0
Doña Juana,2120630,992300,993700,Santafe de Bogotá,R. Tunjuelo,2008,4.6,22.8,36.8,74.3,152.9,90.3,64.5,79.2,36.7,77.6,124.3,80.7
Sta Isabel,2120176,1044050,1001070,Tabio,R. Frío,1980,0.0,20.0,0.0,20.0,149.0,105.0,15.4,95.0,16.0,93.0,54.0,56.0
Barrancas,2120633,1062200,1025740,Tausa,R. Checua,2015,23.5,15.5,41.6,18.3,46.2,159.6,65.9,50.1,11.5,19.4,73.2,18.7
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,1994,0.0,0.0,0.0,0.0,111.5,31.1,50.1,47.2,52.4,145.8,116.4,14.0
Tapias,2401028,1077715,1040005,Lenguazaque,R. Lenguazaque,1969,86.6,44.8,13.0,224.4,95.4,42.0,23.6,43.5,47.7,138.5,71.3,16.8
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,1981,10.8,37.4,39.2,119.5,227.7,221.5,486.5,144.4,103.9,169.5,120.7,77.6
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,2002,22.0,27.4,84.4,132.5,119.9,76.0,30.8,41.8,49.5,61.1,25.4,55.1
Guaduas,2306517,1015420,942300,Guaduas,R. Negro,2015,73.4,56.0,149.2,127.0,51.3,35.2,28.9,1.5,37.8,90.7,58.7,0.6
Apto Guaymaral,2120559,1023950,1001550,Santafe de Bogotá,R. Bogotá,1967,37.2,64.3,72.9,91.7,79.5,110.1,89.0,39.0,23.9,62.1,104.8,25.6
El Coche,2120194,1034300,1026400,Guatavita,R. Aves,1997,133.7,0.0,0.0,46.3,43.4,107.5,141.1,0.0,8.6,24.5,21.3,0.7
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,1979,12.0,17.0,97.0,191.0,131.0,130.0,74.0,100.0,44.0,224.0,137.0,44.0
La Picota,2120156,995500,994600,Santafe de Bogotá,R. Tunjuelo,2010,6.8,41.8,20.5,166.1,162.1,70.5,131.4,34.5,37.5,11.3,188.2,204.6
Potrerito,3509505,1097510,1125520,Aquitania,Lag. Tota,1993,15.5,54.3,45.8,90.5,162.5,106.3,137.9,66.9,75.2,52.3,73.1,9.4
Los Arrayanes,2401031,1109880,1040300,Tinjacá,R. Suárez,1979,60.5,65.5,124.0,306.0,186.5,83.0,118.0,123.5,103.5,242.5,240.5,73.0
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,1982,99.0,59.0,129.0,227.1,29.0,35.0,48.0,29.0,37.0,69.0,58.0,45.0
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2016,0.0,0.0,132.4,122.4,66.5,29.2,35.6,8.9,126.1,256.4,156.3,264.2
Usaquén,2120111,1010630,1005770,Santafe de Bogotá,R. Bogotá,1963,43.7,108.8,86.4,154.1,126.3,48.2,30.0,31.3,35.2,91.2,177.4,10.5
La Picota,2120156,995500,994600,Santafe de Bogotá,R. Tunjuelo,1990,17.9,42.8,74.2,70.8,72.1,32.2,26.6,46.2,27.3,122.3,41.8,72.0
Sta Isabel,2120176,1044050,1001070,Tabio,R. Frío,1972,56.0,28.0,95.0,94.0,74.0,57.0,50.0,19.0,14.0,17.0,62.0,15.0
Paraiso Perdido,2120634,987300,976800,Sibaté,Emb. Muña,2000,40.9,75.0,71.3,33.5,67.1,61.1,58.9,41.8,79.2,53.8,38.2,41.4
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,2000,47.7,36.4,44.0,13.5,23.3,23.7,33.6,24.3,78.9,88.1,47.6,17.0
Los Colorados,3509507,1100220,1134650,Aquitania,Lag. Tota,1993,9.6,15.4,61.1,161.9,241.9,210.5,323.4,153.0,119.5,63.5,108.6,7.4
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,2000,0.0,17.4,120.1,53.5,56.3,69.3,69.4,37.1,108.8,99.2,59.7,29.6
San Miguel de Sema,2401531,1102290,1040620,San Miguel de Sema,Lag. Fúquene,2015,109.4,69.4,155.4,128.3,21.0,9.2,31.8,6.9,36.2,81.1,102.1,0.0
Acandy,2120141,1051680,1019820,Nemocón,R. Checua,2018,17.0,39.3,50.7,143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novilleros,2401519,1080650,1032380,Ubaté,R. Ubaté,1999,58.5,84.3,101.9,59.1,36.9,100.8,16.1,78.3,109.4,47.3,0.0,0.0
Represa del Neusa,2120541,1060090,1011400,Cogua,Emb. Neusa,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,163.8,86.9,65.1
Argelia,2120644,974200,925400,Ricaurte,R. Bogotá,2005,99.3,41.2,102.7,14.6,175.1,7.1,14.9,16.1,46.5,35.8,46.4,15.1
El Hato No. 5,2401056,1068490,1013862,Carmen de Carupa,R. El Hato,1991,0.0,112.0,224.0,183.0,238.0,0.0,370.0,244.0,189.0,203.0,369.0,113.0
La Tribuna,2120185,1028700,964200,Facatativá,R. Bojacá,2017,0.0,110.4,103.5,0.0,0.0,0.0,0.0,0.0,0.0,30.8,129.4,60.7
El Muña,2120561,993600,981280,Sibaté,Emb. Muña,2002,0.0,13.7,53.0,98.6,44.9,77.6,3.8,8.2,37.4,56.7,37.8,56.6
Las Violetas,2120637,973395,931870,Agua de Dios,R. Bogotá,2007,75.1,1.2,198.4,201.5,194.0,24.4,20.1,23.6,67.1,139.6,113.7,80.9
Tisquesusa,2120631,1021250,977080,Facatativá,R. Subachoque,1968,30.5,35.3,45.9,147.1,30.5,133.9,33.3,19.4,103.0,98.9,103.4,34.6
El Bosque,2120085,986200,995560,Santafe de Bogotá,R. Tunjuelo,1996,32.9,89.5,126.6,78.0,107.3,70.2,149.6,106.4,77.3,57.3,93.5,69.1
Torca,2120077,1021800,1005320,Santafe de Bogotá,R. Bogotá,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
